country,player,club,forward_or_back,stat,count
England,Mako Vunipola,Saracens,Forward,x2019_turnovers_won,0
England,Mako Vunipola,Saracens,Forward,x2019_turnovers_conceded,0
England,Mako Vunipola,Saracens,Forward,x2019_handling_errors,0
England,Mako Vunipola,Saracens,Forward,x2019_penalties_conceded,0
England,Mako Vunipola,Saracens,Forward,x2019_kicks_from_hand,0
England,Mako Vunipola,Saracens,Forward,x2019_kicks_caught,0
England,Mako Vunipola,Saracens,Forward,x2019_successful_lineout_takes,0
England,Mako Vunipola,Saracens,Forward,x2019_stolen_lineouts,0
England,Mako Vunipola,Saracens,Forward,x2019_yellow_cards,0
England,Mako Vunipola,Saracens,Forward,x2019_red_cards,0
England,Harry Williams,Exeter Chiefs,Forward,six_nations_matches,5
England,Harry Williams,Exeter Chiefs,Forward,six_nations_start,0
England,Harry Williams,Exeter Chiefs,Forward,six_nations_sub,5
England,Harry Williams,Exeter Chiefs,Forward,six_nations_pts,0
England,Harry Williams,Exeter Chiefs,Forward,six_nations_tries,0
England,Harry Williams,Exeter Chiefs,Forward,six_nations_conv,0
England,Harry Williams,Exeter Chiefs,Forward,six_nations_penalties,0
England,Harry Williams,Exeter Chiefs,Forward,six_nations_drop,0
England,Harry Williams,Exeter Chiefs,Forward,scrum_score,69
England,Harry Williams,Exeter Chiefs,Forward,lineout_score,88
England,Harry Williams,Exeter Chiefs,Forward,x2019_metres_gained,0
England,Harry Williams,Exeter Chiefs,Forward,x2019_carries,3
England,Harry Williams,Exeter Chiefs,Forward,x2019_six_nations_metres_per_carry,0
England,Harry Williams,Exeter Chiefs,Forward,x2019_minutes_played,40
England,Harry Williams,Exeter Chiefs,Forward,x2019_points,0
England,Harry Williams,Exeter Chiefs,Forward,x2019_tries,0
England,Harry Williams,Exeter Chiefs,Forward,x2019_try_assists,0
England,Harry Williams,Exeter Chiefs,Forward,x2019_conversions,0
England,Harry Williams,Exeter Chiefs,Forward,x2019_penalty_goals,0
England,Harry Williams,Exeter Chiefs,Forward,x2019_drop_goals,0
England,Harry Williams,Exeter Chiefs,Forward,x2019_defenders_beaten,0
England,Harry Williams,Exeter Chiefs,Forward,x2019_clean_breaks,0
England,Harry Williams,Exeter Chiefs,Forward,x2019_gain_line_successes,0
England,Harry Williams,Exeter Chiefs,Forward,x2019_interceptions,0
England,Harry Williams,Exeter Chiefs,Forward,x2019_passes_made,1
England,Harry Williams,Exeter Chiefs,Forward,x2019_off_loads_made,0
England,Harry Williams,Exeter Chiefs,Forward,x2019_tackles_made,21
England,Harry Williams,Exeter Chiefs,Forward,x2019_missed_tackles,1
England,Harry Williams,Exeter Chiefs,Forward,x2019_turnovers_won,0
England,Harry Williams,Exeter Chiefs,Forward,x2019_turnovers_conceded,0
England,Harry Williams,Exeter Chiefs,Forward,x2019_handling_errors,0
England,Harry Williams,Exeter Chiefs,Forward,x2019_penalties_conceded,0
England,Harry Williams,Exeter Chiefs,Forward,x2019_kicks_from_hand,0
England,Harry Williams,Exeter Chiefs,Forward,x2019_kicks_caught,0
England,Harry Williams,Exeter Chiefs,Forward,x2019_successful_lineout_takes,0
England,Harry Williams,Exeter Chiefs,Forward,x2019_stolen_lineouts,0
England,Harry Williams,Exeter Chiefs,Forward,x2019_yellow_cards,0
England,Harry Williams,Exeter Chiefs,Forward,x2019_red_cards,0
England,Elliot Daly,Saracens,Back,six_nations_matches,14
England,Elliot Daly,Saracens,Back,six_nations_start,12
England,Elliot Daly,Saracens,Back,six_nations_sub,2
England,Elliot Daly,Saracens,Back,six_nations_pts,31
England,Elliot Daly,Saracens,Back,six_nations_tries,5
England,Elliot Daly,Saracens,Back,six_nations_conv,0
England,Elliot Daly,Saracens,Back,six_nations_penalties,2
England,Elliot Daly,Saracens,Back,six_nations_drop,0
England,Elliot Daly,Saracens,Back,attacking,78
England,Elliot Daly,Saracens,Back,break,74
England,Elliot Daly,Saracens,Back,x2019_metres_gained,274
England,Elliot Daly,Saracens,Back,x2019_carries,50
England,Elliot Daly,Saracens,Back,x2019_six_nations_metres_per_carry,5.48
England,Elliot Daly,Saracens,Back,x2019_minutes_played,400
England,Elliot Daly,Saracens,Back,x2019_points,5
England,Elliot Daly,Saracens,Back,x2019_tries,1
England,Elliot Daly,Saracens,Back,x2019_try_assists,3
England,Elliot Daly,Saracens,Back,x2019_conversions,0
England,Elliot Daly,Saracens,Back,x2019_penalty_goals,0
England,Elliot Daly,Saracens,Back,x2019_drop_goals,0
England,Elliot Daly,Saracens,Back,x2019_defenders_beaten,13
England,Elliot Daly,Saracens,Back,x2019_clean_breaks,4
England,Elliot Daly,Saracens,Back,x2019_gain_line_successes,9
England,Elliot Daly,Saracens,Back,x2019_interceptions,1
England,Elliot Daly,Saracens,Back,x2019_passes_made,36
England,Elliot Daly,Saracens,Back,x2019_off_loads_made,5
England,Elliot Daly,Saracens,Back,x2019_tackles_made,7
England,Elliot Daly,Saracens,Back,x2019_missed_tackles,5
England,Elliot Daly,Saracens,Back,x2019_turnovers_won,0
England,Elliot Daly,Saracens,Back,x2019_turnovers_conceded,8
England,Elliot Daly,Saracens,Back,x2019_handling_errors,4
England,Elliot Daly,Saracens,Back,x2019_penalties_conceded,2
England,Elliot Daly,Saracens,Back,x2019_kicks_from_hand,18
England,Elliot Daly,Saracens,Back,x2019_kicks_caught,25
England,Elliot Daly,Saracens,Back,x2019_successful_lineout_takes,1
England,Elliot Daly,Saracens,Back,x2019_stolen_lineouts,0
England,Elliot Daly,Saracens,Back,x2019_yellow_cards,0
England,Elliot Daly,Saracens,Back,x2019_red_cards,0
England,Ollie Devoto,Exeter Chiefs,Back,attacking,75
England,Ollie Devoto,Exeter Chiefs,Back,break,79
England,Fraser Dingwall,Northampton,Back,attacking,73
England,Fraser Dingwall,Northampton,Back,break,76
England,Owen Farrell,Saracens,Back,six_nations_matches,34
England,Owen Farrell,Saracens,Back,six_nations_start,34
England,Owen Farrell,Saracens,Back,six_nations_sub,0
England,Owen Farrell,Saracens,Back,six_nations_pts,402
England,Owen Farrell,Saracens,Back,six_nations_tries,5
England,Owen Farrell,Saracens,Back,six_nations_conv,64
England,Owen Farrell,Saracens,Back,six_nations_penalties,83
England,Owen Farrell,Saracens,Back,six_nations_drop,0
England,Owen Farrell,Saracens,Back,attacking,74
England,Owen Farrell,Saracens,Back,territorial_kick_meters,45
England,Owen Farrell,Saracens,Back,goal_success,92
England,Owen Farrell,Saracens,Back,x2019_metres_gained,85
England,Owen Farrell,Saracens,Back,x2019_carries,31
England,Owen Farrell,Saracens,Back,x2019_six_nations_metres_per_carry,2.7419354838709675
England,Owen Farrell,Saracens,Back,x2019_minutes_played,370
England,Owen Farrell,Saracens,Back,x2019_points,59
England,Owen Farrell,Saracens,Back,x2019_tries,1
England,Owen Farrell,Saracens,Back,x2019_try_assists,2
England,Owen Farrell,Saracens,Back,x2019_conversions,15
England,Owen Farrell,Saracens,Back,x2019_penalty_goals,8
England,Owen Farrell,Saracens,Back,x2019_drop_goals,0
England,Owen Farrell,Saracens,Back,x2019_defenders_beaten,4
England,Owen Farrell,Saracens,Back,x2019_clean_breaks,3
England,Owen Farrell,Saracens,Back,x2019_gain_line_successes,5
England,Owen Farrell,Saracens,Back,x2019_interceptions,0
England,Owen Farrell,Saracens,Back,x2019_passes_made,114
England,Owen Farrell,Saracens,Back,x2019_off_loads_made,3
England,Owen Farrell,Saracens,Back,x2019_tackles_made,42
England,Owen Farrell,Saracens,Back,x2019_missed_tackles,11
England,Owen Farrell,Saracens,Back,x2019_turnovers_won,4
England,Owen Farrell,Saracens,Back,x2019_turnovers_conceded,13
England,Owen Farrell,Saracens,Back,x2019_handling_errors,5
England,Owen Farrell,Saracens,Back,x2019_penalties_conceded,2
England,Owen Farrell,Saracens,Back,x2019_kicks_from_hand,46
England,Owen Farrell,Saracens,Back,x2019_kicks_caught,3
England,Owen Farrell,Saracens,Back,x2019_successful_lineout_takes,1
England,Owen Farrell,Saracens,Back,x2019_stolen_lineouts,0
England,Owen Farrell,Saracens,Back,x2019_yellow_cards,0
England,Owen Farrell,Saracens,Back,x2019_red_cards,0
England,George Ford,Leicester,Back,six_nations_matches,26
England,George Ford,Leicester,Back,six_nations_start,19
England,George Ford,Leicester,Back,six_nations_sub,7
England,George Ford,Leicester,Back,six_nations_pts,101
England,George Ford,Leicester,Back,six_nations_tries,5
England,George Ford,Leicester,Back,six_nations_conv,17
England,George Ford,Leicester,Back,six_nations_penalties,13
England,George Ford,Leicester,Back,six_nations_drop,1
England,George Ford,Leicester,Back,attacking,74
England,George Ford,Leicester,Back,territorial_kick_meters,57
England,George Ford,Leicester,Back,goal_success,90
England,George Ford,Leicester,Back,x2019_metres_gained,34
England,George Ford,Leicester,Back,x2019_carries,12
England,George Ford,Leicester,Back,x2019_six_nations_metres_per_carry,2.8333333333333335
England,George Ford,Leicester,Back,x2019_minutes_played,53
England,George Ford,Leicester,Back,x2019_points,13
England,George Ford,Leicester,Back,x2019_tries,1
England,George Ford,Leicester,Back,x2019_try_assists,0
England,George Ford,Leicester,Back,x2019_conversions,4
England,George Ford,Leicester,Back,x2019_penalty_goals,0
England,George Ford,Leicester,Back,x2019_drop_goals,0
England,George Ford,Leicester,Back,x2019_defenders_beaten,3
England,George Ford,Leicester,Back,x2019_clean_breaks,1
England,George Ford,Leicester,Back,x2019_gain_line_successes,6
England,George Ford,Leicester,Back,x2019_interceptions,0
England,George Ford,Leicester,Back,x2019_passes_made,16
England,George Ford,Leicester,Back,x2019_off_loads_made,0
England,George Ford,Leicester,Back,x2019_tackles_made,9
England,George Ford,Leicester,Back,x2019_missed_tackles,0
England,George Ford,Leicester,Back,x2019_turnovers_won,0
England,George Ford,Leicester,Back,x2019_turnovers_conceded,1
England,George Ford,Leicester,Back,x2019_handling_errors,1
England,George Ford,Leicester,Back,x2019_penalties_conceded,0
England,George Ford,Leicester,Back,x2019_kicks_from_hand,9
England,George Ford,Leicester,Back,x2019_kicks_caught,2
England,George Ford,Leicester,Back,x2019_successful_lineout_takes,0
England,George Ford,Leicester,Back,x2019_stolen_lineouts,0
England,George Ford,Leicester,Back,x2019_yellow_cards,0
England,George Ford,Leicester,Back,x2019_red_cards,0
England,Willi Heinz,Gloucester,Back,territorial_kick_meters,92
England,Willi Heinz,Gloucester,Back,pass_complete,74
England,Jonathan Joseph,Bath,Back,six_nations_matches,19
England,Jonathan Joseph,Bath,Back,six_nations_start,17
England,Jonathan Joseph,Bath,Back,six_nations_sub,2
England,Jonathan Joseph,Bath,Back,six_nations_pts,50
England,Jonathan Joseph,Bath,Back,six_nations_tries,10
England,Jonathan Joseph,Bath,Back,six_nations_conv,0
England,Jonathan Joseph,Bath,Back,six_nations_penalties,0
England,Jonathan Joseph,Bath,Back,six_nations_drop,0
England,Jonathan Joseph,Bath,Back,attacking,77
England,Jonathan Joseph,Bath,Back,break,85
England,Jonny May,Leicester,Back,six_nations_matches,20
England,Jonny May,Leicester,Back,six_nations_start,19
England,Jonny May,Leicester,Back,six_nations_sub,1
England,Jonny May,Leicester,Back,six_nations_pts,50
England,Jonny May,Leicester,Back,six_nations_tries,10
England,Jonny May,Leicester,Back,six_nations_conv,0
England,Jonny May,Leicester,Back,six_nations_penalties,0
England,Jonny May,Leicester,Back,six_nations_drop,0
England,Jonny May,Leicester,Back,attacking,83
England,Jonny May,Leicester,Back,territorial_kick_meters,55
England,Jonny May,Leicester,Back,try_saver,92
England,Jonny May,Leicester,Back,x2019_metres_gained,284
England,Jonny May,Leicester,Back,x2019_carries,52
England,Jonny May,Leicester,Back,x2019_six_nations_metres_per_carry,5.461538461538462
England,Jonny May,Leicester,Back,x2019_minutes_played,389
England,Jonny May,Leicester,Back,x2019_points,30
England,Jonny May,Leicester,Back,x2019_tries,6
England,Jonny May,Leicester,Back,x2019_try_assists,1
England,Jonny May,Leicester,Back,x2019_conversions,0
England,Jonny May,Leicester,Back,x2019_penalty_goals,0
England,Jonny May,Leicester,Back,x2019_drop_goals,0
England,Jonny May,Leicester,Back,x2019_defenders_beaten,9
England,Jonny May,Leicester,Back,x2019_clean_breaks,11
England,Jonny May,Leicester,Back,x2019_gain_line_successes,15
England,Jonny May,Leicester,Back,x2019_interceptions,0
England,Jonny May,Leicester,Back,x2019_passes_made,16
England,Jonny May,Leicester,Back,x2019_off_loads_made,4
England,Jonny May,Leicester,Back,x2019_tackles_made,36
England,Jonny May,Leicester,Back,x2019_missed_tackles,5
England,Jonny May,Leicester,Back,x2019_turnovers_won,3
England,Jonny May,Leicester,Back,x2019_turnovers_conceded,6
England,Jonny May,Leicester,Back,x2019_handling_errors,2
England,Jonny May,Leicester,Back,x2019_penalties_conceded,2
England,Jonny May,Leicester,Back,x2019_kicks_from_hand,7
England,Jonny May,Leicester,Back,x2019_kicks_caught,23
England,Jonny May,Leicester,Back,x2019_successful_lineout_takes,0
England,Jonny May,Leicester,Back,x2019_stolen_lineouts,0
England,Jonny May,Leicester,Back,x2019_yellow_cards,0
England,Jonny May,Leicester,Back,x2019_red_cards,0
England,Manu Tuilagi,Leicester,Back,six_nations_matches,14
England,Manu Tuilagi,Leicester,Back,six_nations_start,11
England,Manu Tuilagi,Leicester,Back,six_nations_sub,3
England,Manu Tuilagi,Leicester,Back,six_nations_pts,25
England,Manu Tuilagi,Leicester,Back,six_nations_tries,5
England,Manu Tuilagi,Leicester,Back,six_nations_conv,0
England,Manu Tuilagi,Leicester,Back,six_nations_penalties,0
England,Manu Tuilagi,Leicester,Back,six_nations_drop,0
England,Manu Tuilagi,Leicester,Back,attacking,75
England,Manu Tuilagi,Leicester,Back,break,79
England,Manu Tuilagi,Leicester,Back,x2019_metres_gained,182
England,Manu Tuilagi,Leicester,Back,x2019_carries,38
England,Manu Tuilagi,Leicester,Back,x2019_six_nations_metres_per_carry,4.7894736842105265
England,Manu Tuilagi,Leicester,Back,x2019_minutes_played,354
England,Manu Tuilagi,Leicester,Back,x2019_points,10
England,Manu Tuilagi,Leicester,Back,x2019_tries,2
England,Manu Tuilagi,Leicester,Back,x2019_try_assists,1
England,Manu Tuilagi,Leicester,Back,x2019_conversions,0
England,Manu Tuilagi,Leicester,Back,x2019_penalty_goals,0
England,Manu Tuilagi,Leicester,Back,x2019_drop_goals,0
England,Manu Tuilagi,Leicester,Back,x2019_defenders_beaten,11
England,Manu Tuilagi,Leicester,Back,x2019_clean_breaks,6
England,Manu Tuilagi,Leicester,Back,x2019_gain_line_successes,18
England,Manu Tuilagi,Leicester,Back,x2019_interceptions,0
England,Manu Tuilagi,Leicester,Back,x2019_passes_made,15
England,Manu Tuilagi,Leicester,Back,x2019_off_loads_made,3
England,Manu Tuilagi,Leicester,Back,x2019_tackles_made,28
England,Manu Tuilagi,Leicester,Back,x2019_missed_tackles,11
England,Manu Tuilagi,Leicester,Back,x2019_turnovers_won,1
England,Manu Tuilagi,Leicester,Back,x2019_turnovers_conceded,3
England,Manu Tuilagi,Leicester,Back,x2019_handling_errors,2
England,Manu Tuilagi,Leicester,Back,x2019_penalties_conceded,1
England,Manu Tuilagi,Leicester,Back,x2019_kicks_from_hand,0
England,Manu Tuilagi,Leicester,Back,x2019_kicks_caught,0
England,Manu Tuilagi,Leicester,Back,x2019_successful_lineout_takes,1
England,Manu Tuilagi,Leicester,Back,x2019_stolen_lineouts,0
England,Manu Tuilagi,Leicester,Back,x2019_yellow_cards,0
England,Manu Tuilagi,Leicester,Back,x2019_red_cards,0
England,Jacob Umaga,Wasps,Back,attacking,69
England,Jacob Umaga,Wasps,Back,break,78
England,Anthony Watson,Bath,Back,six_nations_matches,17
England,Anthony Watson,Bath,Back,six_nations_start,16
England,Anthony Watson,Bath,Back,six_nations_sub,1
England,Anthony Watson,Bath,Back,six_nations_pts,40
England,Anthony Watson,Bath,Back,six_nations_tries,8
England,Anthony Watson,Bath,Back,six_nations_conv,0
England,Anthony Watson,Bath,Back,six_nations_penalties,0
England,Anthony Watson,Bath,Back,six_nations_drop,0
England,Anthony Watson,Bath,Back,attacking,80
England,Anthony Watson,Bath,Back,territorial_kick_meters,57
England,Anthony Watson,Bath,Back,try_saver,92
England,Ben Youngs,Leicester,Back,six_nations_matches,37
England,Ben Youngs,Leicester,Back,six_nations_start,29
England,Ben Youngs,Leicester,Back,six_nations_sub,8
England,Ben Youngs,Leicester,Back,six_nations_pts,25
England,Ben Youngs,Leicester,Back,six_nations_tries,5
England,Ben Youngs,Leicester,Back,six_nations_conv,0
England,Ben Youngs,Leicester,Back,six_nations_penalties,0
England,Ben Youngs,Leicester,Back,six_nations_drop,0
England,Ben Youngs,Leicester,Back,territorial_kick_meters,94
England,Ben Youngs,Leicester,Back,pass_complete,74
England,Ben Youngs,Leicester,Back,x2019_metres_gained,54
England,Ben Youngs,Leicester,Back,x2019_carries,25
England,Ben Youngs,Leicester,Back,x2019_six_nations_metres_per_carry,2.16
England,Ben Youngs,Leicester,Back,x2019_minutes_played,363
England,Ben Youngs,Leicester,Back,x2019_points,0
England,Ben Youngs,Leicester,Back,x2019_tries,0
England,Ben Youngs,Leicester,Back,x2019_try_assists,1
England,Ben Youngs,Leicester,Back,x2019_conversions,0
England,Ben Youngs,Leicester,Back,x2019_penalty_goals,0
England,Ben Youngs,Leicester,Back,x2019_drop_goals,0
England,Ben Youngs,Leicester,Back,x2019_defenders_beaten,1
England,Ben Youngs,Leicester,Back,x2019_clean_breaks,2
England,Ben Youngs,Leicester,Back,x2019_gain_line_successes,10
England,Ben Youngs,Leicester,Back,x2019_interceptions,0
England,Ben Youngs,Leicester,Back,x2019_passes_made,362
England,Ben Youngs,Leicester,Back,x2019_off_loads_made,3
England,Ben Youngs,Leicester,Back,x2019_tackles_made,13
England,Ben Youngs,Leicester,Back,x2019_missed_tackles,5
England,Ben Youngs,Leicester,Back,x2019_turnovers_won,0
England,Ben Youngs,Leicester,Back,x2019_turnovers_conceded,5
England,Ben Youngs,Leicester,Back,x2019_handling_errors,5
England,Ben Youngs,Leicester,Back,x2019_penalties_conceded,0
England,Ben Youngs,Leicester,Back,x2019_kicks_from_hand,70
England,Ben Youngs,Leicester,Back,x2019_kicks_caught,2
England,Ben Youngs,Leicester,Back,x2019_successful_lineout_takes,1
England,Ben Youngs,Leicester,Back,x2019_stolen_lineouts,0
England,Ben Youngs,Leicester,Back,x2019_yellow_cards,0
England,Ben Youngs,Leicester,Back,x2019_red_cards,0
Italy,Pietro Ceccarelli,Edinburgh,Forward,six_nations_matches,3
Italy,Pietro Ceccarelli,Edinburgh,Forward,six_nations_start,0
Italy,Pietro Ceccarelli,Edinburgh,Forward,six_nations_sub,3
Italy,Pietro Ceccarelli,Edinburgh,Forward,six_nations_pts,0
Italy,Pietro Ceccarelli,Edinburgh,Forward,six_nations_tries,0
Italy,Pietro Ceccarelli,Edinburgh,Forward,six_nations_conv,0
Italy,Pietro Ceccarelli,Edinburgh,Forward,six_nations_penalties,0
Italy,Pietro Ceccarelli,Edinburgh,Forward,six_nations_drop,0
Italy,Pietro Ceccarelli,Edinburgh,Forward,scrum_score,78
Italy,Pietro Ceccarelli,Edinburgh,Forward,lineout_score,82
Italy,Danilo Fischetti,Zebre,Forward,scrum_score,75
Italy,Danilo Fischetti,Zebre,Forward,lineout_score,83
Italy,Andrea Lovotti,Zebre,Forward,six_nations_matches,19
Italy,Andrea Lovotti,Zebre,Forward,six_nations_start,18
Italy,Andrea Lovotti,Zebre,Forward,six_nations_sub,1
Italy,Andrea Lovotti,Zebre,Forward,six_nations_pts,0
Italy,Andrea Lovotti,Zebre,Forward,six_nations_tries,0
Italy,Andrea Lovotti,Zebre,Forward,six_nations_conv,0
Italy,Andrea Lovotti,Zebre,Forward,six_nations_penalties,0
Italy,Andrea Lovotti,Zebre,Forward,six_nations_drop,0
Italy,Andrea Lovotti,Zebre,Forward,scrum_score,75
Italy,Andrea Lovotti,Zebre,Forward,lineout_score,84
Italy,Andrea Lovotti,Zebre,Forward,x2019_metres_gained,27
Italy,Andrea Lovotti,Zebre,Forward,x2019_carries,18
Italy,Andrea Lovotti,Zebre,Forward,x2019_six_nations_metres_per_carry,1.5
Italy,Andrea Lovotti,Zebre,Forward,x2019_minutes_played,258
Italy,Andrea Lovotti,Zebre,Forward,x2019_points,0
Italy,Andrea Lovotti,Zebre,Forward,x2019_tries,0
Italy,Andrea Lovotti,Zebre,Forward,x2019_try_assists,0
Italy,Andrea Lovotti,Zebre,Forward,x2019_conversions,0
Italy,Andrea Lovotti,Zebre,Forward,x2019_penalty_goals,0
Italy,Andrea Lovotti,Zebre,Forward,x2019_drop_goals,0
Italy,Andrea Lovotti,Zebre,Forward,x2019_defenders_beaten,1
Italy,Andrea Lovotti,Zebre,Forward,x2019_clean_breaks,0
Italy,Andrea Lovotti,Zebre,Forward,x2019_gain_line_successes,7
Italy,Andrea Lovotti,Zebre,Forward,x2019_interceptions,0
Italy,Andrea Lovotti,Zebre,Forward,x2019_passes_made,0
Italy,Andrea Lovotti,Zebre,Forward,x2019_off_loads_made,0
Italy,Andrea Lovotti,Zebre,Forward,x2019_tackles_made,38
Italy,Andrea Lovotti,Zebre,Forward,x2019_missed_tackles,2
Italy,Andrea Lovotti,Zebre,Forward,x2019_turnovers_won,1
Italy,Andrea Lovotti,Zebre,Forward,x2019_turnovers_conceded,1
Italy,Andrea Lovotti,Zebre,Forward,x2019_handling_errors,1
Italy,Andrea Lovotti,Zebre,Forward,x2019_penalties_conceded,5
Italy,Andrea Lovotti,Zebre,Forward,x2019_kicks_from_hand,0
Italy,Andrea Lovotti,Zebre,Forward,x2019_kicks_caught,0
Italy,Andrea Lovotti,Zebre,Forward,x2019_successful_lineout_takes,0
Italy,Andrea Lovotti,Zebre,Forward,x2019_stolen_lineouts,0
Italy,Andrea Lovotti,Zebre,Forward,x2019_yellow_cards,0
Italy,Andrea Lovotti,Zebre,Forward,x2019_red_cards,0
Italy,Marco Riccioni,Benetton,Forward,scrum_score,83
Italy,Marco Riccioni,Benetton,Forward,lineout_score,90
Italy,Giosuè Zilocchi,Zebre,Forward,scrum_score,76
Italy,Giosuè Zilocchi,Zebre,Forward,lineout_score,85
Italy,Luca Bigi,Zebre,Forward,six_nations_matches,7
Italy,Luca Bigi,Zebre,Forward,six_nations_start,2
Italy,Luca Bigi,Zebre,Forward,six_nations_sub,5
Italy,Luca Bigi,Zebre,Forward,six_nations_pts,0
Italy,Luca Bigi,Zebre,Forward,six_nations_tries,0
Italy,Luca Bigi,Zebre,Forward,six_nations_conv,0
Italy,Luca Bigi,Zebre,Forward,six_nations_penalties,0
Italy,Luca Bigi,Zebre,Forward,six_nations_drop,0
Italy,Luca Bigi,Zebre,Forward,scrum_score,79
Italy,Luca Bigi,Zebre,Forward,lineout_score,91
Italy,Luca Bigi,Zebre,Forward,jackal,29
Italy,Luca Bigi,Zebre,Forward,x2019_metres_gained,15
Italy,Luca Bigi,Zebre,Forward,x2019_carries,19
Italy,Luca Bigi,Zebre,Forward,x2019_six_nations_metres_per_carry,0.7894736842105263
Italy,Luca Bigi,Zebre,Forward,x2019_minutes_played,114
Italy,Luca Bigi,Zebre,Forward,x2019_points,0
Italy,Luca Bigi,Zebre,Forward,x2019_tries,0
Italy,Luca Bigi,Zebre,Forward,x2019_try_assists,0
Italy,Luca Bigi,Zebre,Forward,x2019_conversions,0
Italy,Luca Bigi,Zebre,Forward,x2019_penalty_goals,0
Italy,Luca Bigi,Zebre,Forward,x2019_drop_goals,0
Italy,Luca Bigi,Zebre,Forward,x2019_defenders_beaten,0
Italy,Luca Bigi,Zebre,Forward,x2019_clean_breaks,0
Italy,Luca Bigi,Zebre,Forward,x2019_gain_line_successes,2
Italy,Luca Bigi,Zebre,Forward,x2019_interceptions,0
Italy,Luca Bigi,Zebre,Forward,x2019_passes_made,2
Italy,Luca Bigi,Zebre,Forward,x2019_off_loads_made,0
Italy,Luca Bigi,Zebre,Forward,x2019_tackles_made,16
Italy,Luca Bigi,Zebre,Forward,x2019_missed_tackles,2
Italy,Luca Bigi,Zebre,Forward,x2019_turnovers_won,0
Italy,Luca Bigi,Zebre,Forward,x2019_turnovers_conceded,1
Italy,Luca Bigi,Zebre,Forward,x2019_handling_errors,0
Italy,Luca Bigi,Zebre,Forward,x2019_penalties_conceded,2
Italy,Luca Bigi,Zebre,Forward,x2019_kicks_from_hand,0
Italy,Luca Bigi,Zebre,Forward,x2019_kicks_caught,0
Italy,Luca Bigi,Zebre,Forward,x2019_successful_lineout_takes,0
Italy,Luca Bigi,Zebre,Forward,x2019_stolen_lineouts,0
Italy,Luca Bigi,Zebre,Forward,x2019_yellow_cards,0
Italy,Luca Bigi,Zebre,Forward,x2019_red_cards,0
Italy,Oliviero Fabiani,Zebre,Forward,six_nations_matches,4
Italy,Oliviero Fabiani,Zebre,Forward,six_nations_start,0
Italy,Oliviero Fabiani,Zebre,Forward,six_nations_sub,4
Italy,Oliviero Fabiani,Zebre,Forward,six_nations_pts,0
Italy,Oliviero Fabiani,Zebre,Forward,six_nations_tries,0
Italy,Oliviero Fabiani,Zebre,Forward,six_nations_conv,0
Italy,Oliviero Fabiani,Zebre,Forward,six_nations_penalties,0
Italy,Oliviero Fabiani,Zebre,Forward,six_nations_drop,0
Italy,Oliviero Fabiani,Zebre,Forward,scrum_score,66
Italy,Oliviero Fabiani,Zebre,Forward,lineout_score,76
Italy,Oliviero Fabiani,Zebre,Forward,jackal,77
Italy,Federico Zani,Benetton,Forward,scrum_score,63
Italy,Federico Zani,Benetton,Forward,lineout_score,66
Italy,Federico Zani,Benetton,Forward,jackal,29
Italy,Dean Budd,Benetton,Forward,six_nations_matches,9
Italy,Dean Budd,Benetton,Forward,six_nations_start,9
Italy,Dean Budd,Benetton,Forward,six_nations_sub,0
Italy,Dean Budd,Benetton,Forward,six_nations_pts,0
Italy,Dean Budd,Benetton,Forward,six_nations_tries,0
Italy,Dean Budd,Benetton,Forward,six_nations_conv,0
Italy,Dean Budd,Benetton,Forward,six_nations_penalties,0
Italy,Dean Budd,Benetton,Forward,six_nations_drop,0
Italy,Dean Budd,Benetton,Forward,lineout_score,73
Italy,Dean Budd,Benetton,Forward,line_out_take,86
Italy,Dean Budd,Benetton,Forward,line_out_steal,81
Italy,Dean Budd,Benetton,Forward,x2019_metres_gained,16
Italy,Dean Budd,Benetton,Forward,x2019_carries,16
Italy,Dean Budd,Benetton,Forward,x2019_six_nations_metres_per_carry,1
Italy,Dean Budd,Benetton,Forward,x2019_minutes_played,230
Italy,Dean Budd,Benetton,Forward,x2019_points,0
Italy,Dean Budd,Benetton,Forward,x2019_tries,0
Italy,Dean Budd,Benetton,Forward,x2019_try_assists,0
Italy,Dean Budd,Benetton,Forward,x2019_conversions,0
Italy,Dean Budd,Benetton,Forward,x2019_penalty_goals,0
Italy,Dean Budd,Benetton,Forward,x2019_drop_goals,0
Italy,Dean Budd,Benetton,Forward,x2019_defenders_beaten,0
Italy,Dean Budd,Benetton,Forward,x2019_clean_breaks,1
Italy,Dean Budd,Benetton,Forward,x2019_gain_line_successes,3
Italy,Dean Budd,Benetton,Forward,x2019_interceptions,0
Italy,Dean Budd,Benetton,Forward,x2019_passes_made,7
Italy,Dean Budd,Benetton,Forward,x2019_off_loads_made,2
Italy,Dean Budd,Benetton,Forward,x2019_tackles_made,47
Italy,Dean Budd,Benetton,Forward,x2019_missed_tackles,7
Italy,Dean Budd,Benetton,Forward,x2019_turnovers_won,1
Italy,Dean Budd,Benetton,Forward,x2019_turnovers_conceded,1
Italy,Dean Budd,Benetton,Forward,x2019_handling_errors,1
Italy,Dean Budd,Benetton,Forward,x2019_penalties_conceded,2
Italy,Dean Budd,Benetton,Forward,x2019_kicks_from_hand,0
Italy,Dean Budd,Benetton,Forward,x2019_kicks_caught,0
Italy,Dean Budd,Benetton,Forward,x2019_successful_lineout_takes,7
